Unnamed: 0,member_id,recipe_id,rating,rating_normalized
11301,358095,96563,5.0,1.0
11302,1184301,96563,5.0,1.0
11303,2244762,96563,5.0,1.0
11304,317770,96563,5.0,1.0
11305,2174341,96563,5.0,1.0
11306,85409,65768,4.0,0.75
11307,121185,65768,5.0,1.0
11308,148903,65768,5.0,1.0
11309,59473,65768,5.0,1.0
11310,20084,65768,5.0,1.0
11311,56125,65768,4.0,0.75
11312,424850,96563,5.0,1.0
11313,2204040,96563,5.0,1.0
11314,382203,96563,5.0,1.0
11315,2070695,96563,5.0,1.0
11316,171790,96563,5.0,1.0
11317,50445,65768,5.0,1.0
11318,37036,65768,5.0,1.0
11319,140912,65768,5.0,1.0
11320,35140,65768,5.0,1.0
11321,514499,96563,4.0,0.75
11322,198154,96563,3.0,0.5
11323,68526,96563,5.0,1.0
11324,1179225,96563,4.0,0.75
11325,37636,65768,3.0,0.5
11326,68960,65768,4.0,0.75
11327,72671,65768,4.0,0.75
11328,134663,65768,5.0,1.0
11329,358284,96563,2.5,0.375
11330,50831,96563,5.0,1.0
11331,600105,96563,2.5,0.375
11332,888081,96563,2.5,0.375
11333,1472687,96563,5.0,1.0
11334,94618,65768,5.0,1.0
11335,121684,65768,5.0,1.0
11336,78249,65768,5.0,1.0
11337,78808,65768,5.0,1.0
11338,1293707,96563,5.0,1.0
11339,283169,96563,5.0,1.0
11340,1486890,96563,5.0,1.0
11341,241882,96563,5.0,1.0
11342,106105,65768,5.0,1.0
11343,136450,65768,3.0,0.5
11344,54697,65768,4.0,0.75
11345,15851,65768,4.0,0.75
11346,530915,96563,5.0,1.0
11347,1034100,96563,5.0,1.0
11348,209318,96563,4.0,0.75
11349,1148559,96563,2.5,0.375
11350,134386,65768,5.0,1.0
11351,41799,65768,3.0,0.5
11352,67614,65768,4.0,0.75
11353,87806,65768,5.0,1.0
11354,9869,65768,5.0,1.0
11355,1610656,96563,4.0,0.75
11356,228229,96563,5.0,1.0
11357,1291898,96563,4.0,0.75
11358,1022504,96563,5.0,1.0
11359,211472,96563,5.0,1.0
11360,137252,65768,5.0,1.0
11361,136435,65768,5.0,1.0
11362,121985,65768,5.0,1.0
11363,56353,65768,4.0,0.75
11364,135884,65768,4.0,0.75
11365,1269015,96563,3.0,0.5
11366,768828,96563,5.0,1.0
11367,728767,96563,5.0,1.0
11368,116819,65768,2.0,0.25
11369,37106,65768,5.0,1.0
11370,104752,65768,5.0,1.0
11371,86957,65768,5.0,1.0
11372,51199,65768,4.0,0.75
11373,52262,65768,5.0,1.0
11374,1425070,96563,2.5,0.375
11375,666485,96563,5.0,1.0
11376,438044,96563,5.0,1.0
11377,1397437,96563,5.0,1.0
11378,512740,96563,2.5,0.375
11379,98467,65768,5.0,1.0
11380,60231,65768,5.0,1.0
11381,132010,65768,5.0,1.0
11382,108291,65768,5.0,1.0
11383,1391331,96563,4.0,0.75
11384,187412,96563,5.0,1.0
11385,780046,96563,5.0,1.0
11386,946825,96563,5.0,1.0
11387,1293677,96563,5.0,1.0
11388,109041,65768,5.0,1.0
11389,132808,65768,4.0,0.75
11390,59780,65768,4.0,0.75
11391,50579,65768,5.0,1.0
11392,79737,65768,5.0,1.0
11393,180898,96563,5.0,1.0
11394,727964,96563,5.0,1.0
11395,1179773,96563,3.0,0.5
11396,1295948,96563,5.0,1.0
11397,573083,96563,5.0,1.0
11398,117781,65768,4.0,0.75
11399,35193,65768,5.0,1.0
11400,28201,65768,5.0,1.0
11401,103224,65768,4.0,0.75
11402,788554,96563,5.0,1.0
11403,157762,96563,4.0,0.75
11404,34879,96563,5.0,1.0
11405,979991,96563,5.0,1.0
11406,121311,65768,5.0,1.0
11407,46545,65768,5.0,1.0
11408,129958,65768,5.0,1.0
11409,26512,65768,5.0,1.0
11410,930470,96563,5.0,1.0
11411,1136665,96563,4.0,0.75
11412,206722,96563,5.0,1.0
11413,909060,96563,5.0,1.0
11414,120563,65768,3.0,0.5
11415,101034,65768,5.0,1.0
11416,49542,65768,5.0,1.0
11417,50151,65768,4.0,0.75
11418,632657,96563,4.0,0.75
11419,37449,96563,5.0,1.0
11420,116655,65768,5.0,1.0
11421,63007,65768,5.0,1.0
11422,122276,65768,5.0,1.0
11423,113316,65768,5.0,1.0
11424,63807,65768,5.0,1.0
11425,966211,96563,5.0,1.0
11426,1198436,96563,4.0,0.75
11427,191765,96563,5.0,1.0
11428,319855,96563,5.0,1.0
11429,44383,65768,5.0,1.0
11430,27783,65768,3.0,0.5
11431,108681,65768,4.0,0.75
11432,105292,65768,5.0,1.0
11433,34146,65768,5.0,1.0
11434,123413,65768,5.0,1.0
11435,6651,65768,5.0,1.0
11436,66008,65768,5.0,1.0
11437,42720,65768,5.0,1.0
11438,89105,65768,5.0,1.0
11439,120516,65768,5.0,1.0
11440,1002265,96563,5.0,1.0
11441,951637,96563,5.0,1.0
11442,673444,96563,3.0,0.5
11443,992845,96563,5.0,1.0
11444,832645,96563,5.0,1.0
11445,55578,65768,5.0,1.0
11446,47559,65768,4.0,0.75
11447,57898,65768,5.0,1.0
11448,85950,65768,5.0,1.0
11449,15892,65768,4.0,0.75
11450,1016580,96563,5.0,1.0
11451,758761,96563,5.0,1.0
11452,155195,96563,5.0,1.0
11453,985920,96563,5.0,1.0
11454,64682,65768,5.0,1.0
11455,110136,65768,5.0,1.0
11456,171187,96563,5.0,1.0
11457,778079,96563,5.0,1.0
11458,157167,96563,4.0,0.75
11459,249654,96563,5.0,1.0
11460,914197,96563,5.0,1.0
11461,74187,65768,5.0,1.0
11462,19694,65768,5.0,1.0
11463,93006,65768,5.0,1.0
11464,102131,65768,5.0,1.0
11465,116401,65768,5.0,1.0
11466,767566,96563,4.0,0.75
11467,740255,96563,4.0,0.75
11468,852062,96563,4.0,0.75
11469,427189,96563,4.0,0.75
11470,651118,96563,4.0,0.75
11471,116608,65768,5.0,1.0
11472,57787,65768,5.0,1.0
11473,52595,65768,5.0,1.0
11474,92886,65768,4.0,0.75
11475,469903,96563,5.0,1.0
11476,457992,96563,5.0,1.0
11477,202463,96563,5.0,1.0
11478,39334,96563,5.0,1.0
11479,214000,96563,5.0,1.0
11480,86394,65768,5.0,1.0
11481,114823,65768,5.0,1.0
11482,64012,65768,5.0,1.0
11483,44607,65768,5.0,1.0
11484,86627,65768,5.0,1.0
11485,18391,65768,5.0,1.0
11486,118161,65768,5.0,1.0
11487,50293,65768,5.0,1.0
11488,41706,65768,5.0,1.0
11489,94087,65768,5.0,1.0
11490,205750,96563,4.0,0.75
11491,538098,96563,5.0,1.0
11492,507469,96563,4.0,0.75
11493,100221,96563,5.0,1.0
11494,100406,65768,5.0,1.0
11495,95164,65768,5.0,1.0
11496,93023,65768,5.0,1.0
11497,253370,96563,4.0,0.75
11498,583979,96563,4.0,0.75
11499,222696,96563,5.0,1.0
11500,137838,96563,5.0,1.0
11501,225282,96563,4.0,0.75
11502,169815,96563,5.0,1.0
11503,172400,96563,4.0,0.75
11504,2002200365,480112,1.0,0.0
11505,2002032298,480112,5.0,1.0
11506,2000079943,480112,5.0,1.0
11507,2001758250,480112,2.5,0.375
11508,2299973,480112,5.0,1.0
11509,2001199050,480112,2.5,0.375
11510,2001052675,480112,5.0,1.0
11511,2001412468,480112,5.0,1.0
11512,2000784181,480112,5.0,1.0
11513,2000781808,480112,2.5,0.375
11514,2000652051,480112,5.0,1.0
11515,2040463,480112,5.0,1.0
11516,2000613391,480112,5.0,1.0
11517,2000501586,480112,5.0,1.0
11518,2000453168,480112,5.0,1.0
11519,2000407405,480112,2.5,0.375
11520,2000352729,480112,5.0,1.0
11521,2468134,480112,2.5,0.375
11522,2000271072,480112,5.0,1.0
11523,2000242765,480112,5.0,1.0
11524,2000172622,480112,5.0,1.0
11525,2000171393,480112,5.0,1.0
11526,226543,480112,2.5,0.375
11527,1802403105,480112,5.0,1.0
11528,1499149,480112,5.0,1.0
11529,1800222462,480112,2.5,0.375
11530,1800202323,480112,5.0,1.0
11531,1800107237,480112,5.0,1.0
11532,1800089463,480112,5.0,1.0
11533,1800051550,480112,5.0,1.0
11534,2958516,480112,2.5,0.375
11535,2952974,480112,4.0,0.75
11536,1477496,480112,5.0,1.0
11537,2922601,480112,5.0,1.0
11538,2894847,480112,5.0,1.0
11539,2881505,480112,4.0,0.75
11540,2843452,480112,2.5,0.375
11541,2796208,480112,4.0,0.75
11542,2795455,480112,2.5,0.375
11543,1111960,480112,2.5,0.375
11544,897098,480112,5.0,1.0
11545,2464702,480112,5.0,1.0
11546,2455829,480112,1.0,0.0
11547,625285,480112,2.5,0.375
11548,2128291,480112,2.5,0.375
11549,369715,480112,4.0,0.75
11550,2384489,480112,5.0,1.0
11551,274212,480112,5.0,1.0
11552,542159,480112,5.0,1.0
11553,7173268,30522,5.0,1.0
11554,323186,30522,5.0,1.0
11555,2196677,30522,5.0,1.0
11556,647495,30522,4.0,0.75
11557,1858236,30522,4.0,0.75
11558,182037,30522,3.0,0.5
11559,2291295,30522,3.0,0.5
11560,606850,30522,5.0,1.0
11561,173579,30522,5.0,1.0
11562,357071,30522,5.0,1.0
11563,1290520,30522,5.0,1.0
11564,371350,30522,3.0,0.5
11565,634137,30522,3.0,0.5
11566,1361120,30522,3.0,0.5
11567,34254,30522,5.0,1.0
11568,585075,30522,5.0,1.0
11569,293930,30522,5.0,1.0
11570,532289,30522,5.0,1.0
11571,958968,30522,4.0,0.75
11572,133933,30522,5.0,1.0
11573,802234,30522,4.0,0.75
11574,973916,30522,5.0,1.0
11575,227989,30522,4.0,0.75
11576,1006341,30522,2.5,0.375
11577,437727,30522,3.0,0.5
11578,233801,30522,5.0,1.0
11579,256021,30522,4.0,0.75
11580,493308,30522,5.0,1.0
11581,673444,30522,4.0,0.75
11582,173314,30522,5.0,1.0
11583,185142,30522,5.0,1.0
11584,788414,30522,5.0,1.0
11585,604084,30522,5.0,1.0
11586,141293,30522,4.0,0.75
11587,226321,30522,5.0,1.0
11588,25063,30522,5.0,1.0
11589,536966,30522,4.0,0.75
11590,145125,30522,5.0,1.0
11591,21173,30522,5.0,1.0
11592,451226,30522,4.0,0.75
11593,131674,30522,5.0,1.0
11594,56180,30522,3.0,0.5
11595,165304,30522,5.0,1.0
11596,101034,30522,5.0,1.0
11597,155035,30522,4.0,0.75
11598,48430,30522,2.5,0.375
11599,37449,30522,5.0,1.0
11600,58931,30522,5.0,1.0
11601,116740,30522,4.0,0.75
11602,50748,30522,5.0,1.0
11603,41874,30522,4.0,0.75
11604,39346,30522,4.0,0.75
11605,44372,30522,4.0,0.75
11606,35848,30522,5.0,1.0
11607,37106,30522,5.0,1.0
11608,405171,43779,5.0,1.0
11609,1320105,11149,3.0,0.5
11610,1800035078,14058,5.0,1.0
11611,2529671,14058,5.0,1.0
11612,650938,22137,5.0,1.0
11613,228037,22137,3.0,0.5
11614,2002413608,22137,5.0,1.0
11615,2002261968,22137,2.5,0.375
11616,2001992668,22137,5.0,1.0
11617,2000225933,22137,5.0,1.0
11618,2000130656,22137,5.0,1.0
11619,428384,22137,5.0,1.0
11620,480195,22137,5.0,1.0
11621,41695369,22137,5.0,1.0
11622,1902718,22137,5.0,1.0
11623,1802389023,22137,5.0,1.0
11624,225620,22137,5.0,1.0
11625,765570,22137,5.0,1.0
11626,2523511,22137,5.0,1.0
11627,52074,22137,5.0,1.0
11628,2319121,22137,5.0,1.0
11629,1579905,22137,5.0,1.0
11630,409812,22137,2.0,0.25
11631,366118,22137,2.5,0.375
11632,465659,22137,5.0,1.0
11633,765437,22137,5.0,1.0
11634,1197867,22137,5.0,1.0
11635,403729,22137,5.0,1.0
11636,470211,22137,5.0,1.0
11637,96436,22137,2.5,0.375
11638,57162,22137,5.0,1.0
11639,47761,22137,5.0,1.0
11640,1232220,22137,3.0,0.5
11641,307059,22137,5.0,1.0
11642,589729,22137,5.0,1.0
11643,949928,22137,5.0,1.0
11644,80079,22137,5.0,1.0
11645,112747,22137,5.0,1.0
11646,90086,22137,5.0,1.0
11647,394085,22137,4.0,0.75
11648,1534693,22137,5.0,1.0
11649,629313,22137,4.0,0.75
11650,336058,22137,5.0,1.0
11651,1154995,22137,5.0,1.0
11652,95763,22137,5.0,1.0
11653,1396798,22137,5.0,1.0
11654,395981,22137,5.0,1.0
11655,178427,22137,5.0,1.0
11656,1229184,22137,5.0,1.0
11657,516427,22137,5.0,1.0
11658,1153793,22137,3.0,0.5
11659,1314084,22137,5.0,1.0
11660,429955,22137,5.0,1.0
11661,355637,22137,4.0,0.75
11662,457690,22137,5.0,1.0
11663,368043,22137,5.0,1.0
11664,502139,22137,5.0,1.0
11665,429769,22137,5.0,1.0
11666,453828,22137,5.0,1.0
11667,774657,22137,5.0,1.0
11668,738097,22137,5.0,1.0
11669,247473,22137,5.0,1.0
11670,457191,22137,5.0,1.0
11671,494589,22137,5.0,1.0
11672,378574,22137,5.0,1.0
11673,772128,22137,5.0,1.0
11674,92816,22137,5.0,1.0
11675,720912,22137,5.0,1.0
11676,140132,22137,2.5,0.375
11677,160974,22137,5.0,1.0
11678,222064,22137,5.0,1.0
11679,491202,22137,5.0,1.0
11680,290264,22137,5.0,1.0
11681,302744,22137,5.0,1.0
11682,330545,22137,4.0,0.75
11683,279811,22137,5.0,1.0
11684,467375,22137,5.0,1.0
11685,508216,22137,5.0,1.0
11686,37036,22137,5.0,1.0
11687,217652,22137,5.0,1.0
11688,196341,22137,5.0,1.0
11689,229524,22137,5.0,1.0
11690,174991,22137,5.0,1.0
11691,238617,22137,5.0,1.0
11692,234275,22137,5.0,1.0
11693,121582,22137,5.0,1.0
11694,175827,22137,5.0,1.0
11695,203823,22137,2.0,0.25
11696,30435,22137,5.0,1.0
11697,185446,22137,5.0,1.0
11698,276833,22137,5.0,1.0
11699,54023,22137,5.0,1.0
11700,31695,22137,5.0,1.0
11701,240449,22137,4.0,0.75
11702,193949,22137,5.0,1.0
11703,121840,22137,5.0,1.0
11704,229850,22137,5.0,1.0
11705,146047,22137,5.0,1.0
11706,232256,22137,5.0,1.0
11707,68460,22137,5.0,1.0
11708,187281,22137,5.0,1.0
11709,30911,22137,5.0,1.0
11710,137694,22137,5.0,1.0
11711,47510,22137,5.0,1.0
11712,21121,22137,5.0,1.0
11713,157484,22137,5.0,1.0
11714,57170,22137,5.0,1.0
11715,134624,22137,5.0,1.0
11716,95743,22137,5.0,1.0
11717,129924,22137,5.0,1.0
11718,26652,22137,5.0,1.0
11719,52543,22137,5.0,1.0
11720,51224,22137,5.0,1.0
11721,61628,22137,5.0,1.0
11722,55647,22137,5.0,1.0
11723,37106,22137,5.0,1.0
11724,53192,22137,5.0,1.0
11725,8688,22137,5.0,1.0
11726,20371,22137,5.0,1.0
11727,2002259012,12458,2.5,0.375
11728,2001249331,12458,5.0,1.0
11729,242484,55575,5.0,1.0
11730,2001801265,55575,3.0,0.5
11731,2001633205,55575,5.0,1.0
11732,2001546784,55575,5.0,1.0
11733,2000814218,55575,3.0,0.5
11734,1396992,55575,2.5,0.375
11735,1803106435,55575,2.5,0.375
11736,2613044,55575,5.0,1.0
11737,2001155626,55575,5.0,1.0
11738,236262,55575,5.0,1.0
11739,2000331001,55575,5.0,1.0
11740,2000030050,55575,1.0,0.0
11741,1800126269,55575,5.0,1.0
11742,2948824,55575,5.0,1.0
11743,1263239,55575,4.0,0.75
11744,2846697,55575,2.5,0.375
11745,1228825,55575,5.0,1.0
11746,2685534,55575,5.0,1.0
11747,2335885,55575,5.0,1.0
11748,2303718,55575,4.0,0.75
11749,1102578,55575,5.0,1.0
11750,318028,55575,3.0,0.5
11751,1972157,55575,2.5,0.375
11752,1915232,55575,5.0,1.0
11753,364211,55575,5.0,1.0
11754,382322,55575,1.0,0.0
11755,1889220,55575,5.0,1.0
11756,1870608,55575,4.0,0.75
11757,733552,55575,5.0,1.0
11758,1076764,55575,4.0,0.75
11759,508949,55575,5.0,1.0
11760,1752051,55575,2.5,0.375
11761,808027,55575,5.0,1.0
11762,531256,55575,2.0,0.25
11763,354528,55575,5.0,1.0
11764,1606472,55575,2.5,0.375
11765,1585260,55575,2.0,0.25
11766,1467777,55575,5.0,1.0
11767,1491471,55575,5.0,1.0
11768,1542635,55575,5.0,1.0
11769,1509337,55575,5.0,1.0
11770,251686,55575,5.0,1.0
11771,74281,55575,5.0,1.0
11772,231054,55575,4.0,0.75
11773,43152,55575,5.0,1.0
11774,658792,55575,5.0,1.0
11775,858709,55575,5.0,1.0
11776,126440,55575,5.0,1.0
11777,851828,55575,5.0,1.0
11778,523608,55575,5.0,1.0
11779,208818,55575,5.0,1.0
11780,928893,55575,2.5,0.375
11781,119552,55575,5.0,1.0
11782,106105,55575,5.0,1.0
11783,47559,55575,4.0,0.75
11784,501717,55575,5.0,1.0
11785,439797,55575,5.0,1.0
11786,140132,55575,4.0,0.75
11787,438495,55575,4.0,0.75
11788,138483,55575,4.0,0.75
11789,262966,55575,4.0,0.75
11790,309778,55575,5.0,1.0
11791,375186,55575,4.0,0.75
11792,64203,55575,5.0,1.0
11793,31261,55575,5.0,1.0
11794,231198,55575,5.0,1.0
11795,201854,55575,4.0,0.75
11796,202655,55575,5.0,1.0
11797,58619,55575,3.0,0.5
11798,141904,55575,5.0,1.0
11799,41578,55575,5.0,1.0
11800,99423,55575,5.0,1.0
11801,43846,55575,5.0,1.0
11802,22973,55575,5.0,1.0
11803,2506602,388153,2.5,0.375
11804,2001045299,388153,2.5,0.375
11805,2001956005,388153,5.0,1.0
11806,2001933336,388153,5.0,1.0
11807,25996,388153,5.0,1.0
11808,2001726491,388153,5.0,1.0
11809,2001490605,388153,2.5,0.375
11810,2001437974,388153,5.0,1.0
11811,2000982255,388153,2.5,0.375
11812,2001407110,388153,5.0,1.0
11813,2001351356,388153,2.5,0.375
11814,2001249575,388153,2.5,0.375
11815,1800036801,388153,2.5,0.375
11816,2001203307,388153,5.0,1.0
11817,1800323195,388153,5.0,1.0
11818,2000489090,388153,5.0,1.0
11819,2000851462,388153,2.0,0.25
11820,2001047725,388153,5.0,1.0
11821,2001043395,388153,5.0,1.0
11822,2000867425,388153,5.0,1.0
11823,2000490393,388153,5.0,1.0
11824,2000387361,388153,5.0,1.0
11825,2000290806,388153,2.5,0.375
11826,2000259726,388153,2.0,0.25
11827,2000217476,388153,3.0,0.5
11828,2000128751,388153,5.0,1.0
11829,1693975,388153,2.5,0.375
11830,138686,388153,5.0,1.0
11831,1803356513,388153,4.0,0.75
11832,1800243182,388153,5.0,1.0
11833,1803145741,388153,2.5,0.375
11834,1803051122,388153,5.0,1.0
11835,489929,388153,5.0,1.0
11836,588863,388153,5.0,1.0
11837,674022,388153,4.0,0.75
11838,2123645,388153,5.0,1.0
11839,126440,388153,4.0,0.75
11840,2815894,388153,5.0,1.0
11841,1763868,388153,5.0,1.0
11842,2611871,388153,5.0,1.0
11843,258223,388153,5.0,1.0
11844,532897,388153,4.0,0.75
11845,2128654,388153,5.0,1.0
11846,782633,388153,5.0,1.0
11847,1400694,388153,5.0,1.0
11848,1884820,388153,5.0,1.0
11849,1058097,388153,5.0,1.0
11850,1662028,388153,4.0,0.75
11851,220771,388153,2.5,0.375
11852,526411,388153,5.0,1.0
11853,114027,388153,4.0,0.75
11854,1432053,388153,5.0,1.0
11855,619636,388153,5.0,1.0
11856,185446,388153,5.0,1.0
11857,1259494,388153,5.0,1.0
11858,845315,388153,5.0,1.0
11859,1388525,388153,2.5,0.375
11860,568112,388153,5.0,1.0
11861,1377608,388153,5.0,1.0
11862,1363049,388153,5.0,1.0
11863,454752,43779,5.0,1.0
11864,1385783,12458,3.0,0.5
11865,2001233907,12458,5.0,1.0
11866,2002947546,12458,2.5,0.375
11867,2001010912,12458,5.0,1.0
11868,2002705769,12458,5.0,1.0
11869,2002648441,12458,2.5,0.375
11870,2314426,12458,5.0,1.0
11871,2002487681,12458,5.0,1.0
11872,2002312797,12458,4.0,0.75
11873,1800120288,12458,5.0,1.0
11874,2002283049,12458,4.0,0.75
11875,969833,12458,5.0,1.0
11876,1857420,12458,2.5,0.375
11877,2000542905,12458,5.0,1.0
11878,2000293255,12458,5.0,1.0
11879,584571,12458,5.0,1.0
11880,2375089,12458,5.0,1.0
11881,2001574271,12458,5.0,1.0
11882,2001552818,12458,4.0,0.75
11883,1802488512,12458,5.0,1.0
11884,2001484227,12458,5.0,1.0
11885,2001356926,12458,4.0,0.75
11886,2001158027,12458,5.0,1.0
11887,2001298747,12458,4.0,0.75
11888,1581225,12458,5.0,1.0
11889,735494,12458,2.0,0.25
11890,2000636331,12458,5.0,1.0
11891,2449075,12458,4.0,0.75
11892,2407513,12458,5.0,1.0
11893,2791867,12458,5.0,1.0
11894,2000412234,12458,5.0,1.0
11895,2000432944,12458,5.0,1.0
11896,2772174,12458,4.0,0.75
11897,1014458,12458,2.5,0.375
11898,2000365500,12458,5.0,1.0
11899,2000027464,12458,5.0,1.0
11900,616152,12458,5.0,1.0
11901,10357758,12458,2.5,0.375
11902,318711,12458,5.0,1.0
11903,1522598,12458,5.0,1.0
11904,835727,12458,2.5,0.375
11905,715963,12458,2.5,0.375
11906,118161,12458,5.0,1.0
11907,1802514365,12458,5.0,1.0
11908,2949349,12458,3.0,0.5
11909,377077,12458,2.5,0.375
11910,8052078,12458,5.0,1.0
11911,1801429924,12458,5.0,1.0
11912,2390801,12458,2.5,0.375
11913,2574795,12458,4.0,0.75
11914,838515,12458,5.0,1.0
11915,1800069870,12458,2.5,0.375
11916,2123645,12458,4.0,0.75
11917,2450064,12458,5.0,1.0
11918,27961,12458,5.0,1.0
11919,2926762,12458,2.5,0.375
11920,2903258,12458,2.5,0.375
11921,2853511,12458,4.0,0.75
11922,2839125,12458,5.0,1.0
11923,1329782,12458,4.0,0.75
11924,330894,12458,4.0,0.75
11925,2635920,12458,5.0,1.0
11926,271925,12458,2.5,0.375
11927,2647552,12458,4.0,0.75
11928,1524432,12458,5.0,1.0
11929,2611316,12458,3.0,0.5
11930,1663188,12458,2.5,0.375
11931,1250824,12458,5.0,1.0
11932,2408796,12458,1.0,0.0
11933,325801,12458,5.0,1.0
11934,383795,12458,2.5,0.375
11935,2273111,12458,5.0,1.0
11936,544373,12458,5.0,1.0
11937,2154122,12458,5.0,1.0
11938,2189403,12458,5.0,1.0
11939,307108,12458,5.0,1.0
11940,2353509,12458,5.0,1.0
11941,2343605,12458,5.0,1.0
11942,141112,12458,4.0,0.75
11943,138051,12458,5.0,1.0
11944,371350,12458,5.0,1.0
11945,1002329,12458,2.0,0.25
11946,1623620,12458,5.0,1.0
11947,2226887,12458,5.0,1.0
11948,1582575,12458,5.0,1.0
11949,2159256,12458,5.0,1.0
11950,1795748,12458,5.0,1.0
11951,1588091,12458,5.0,1.0
11952,275119,12458,4.0,0.75
11953,1356297,12458,5.0,1.0
11954,313091,12458,4.0,0.75
11955,2170002,12458,5.0,1.0
11956,32058,12458,3.0,0.5
11957,2142594,12458,5.0,1.0
11958,507661,12458,5.0,1.0
11959,462861,12458,5.0,1.0
11960,626620,12458,5.0,1.0
11961,1112682,12458,5.0,1.0
11962,62095,12458,2.5,0.375
11963,2098224,12458,5.0,1.0
11964,2104003,12458,5.0,1.0
11965,28168,12458,5.0,1.0
11966,111306,12458,4.0,0.75
11967,1105991,12458,5.0,1.0
11968,2047004,12458,5.0,1.0
11969,578890,12458,5.0,1.0
11970,757653,12458,5.0,1.0
11971,2021323,12458,4.0,0.75
11972,2033840,12458,5.0,1.0
11973,347124,12458,4.0,0.75
11974,2013307,12458,2.5,0.375
11975,2009751,12458,4.0,0.75
11976,2006992,12458,2.5,0.375
11977,1844337,12458,4.0,0.75
11978,1940366,12458,5.0,1.0
11979,30534,12458,5.0,1.0
11980,1584953,12458,5.0,1.0
11981,695933,12458,5.0,1.0
11982,447831,12458,5.0,1.0
11983,1854674,12458,5.0,1.0
11984,996333,12458,5.0,1.0
11985,879716,12458,5.0,1.0
11986,1873852,12458,5.0,1.0
11987,1837797,12458,2.0,0.25
11988,1686419,12458,5.0,1.0
11989,141654,12458,4.0,0.75
11990,722619,12458,2.5,0.375
11991,1832146,12458,5.0,1.0
11992,1820766,12458,4.0,0.75
11993,43083,12458,5.0,1.0
11994,1812946,12458,5.0,1.0
11995,518275,12458,4.0,0.75
11996,139962,12458,5.0,1.0
11997,916361,12458,5.0,1.0
11998,865818,12458,5.0,1.0
11999,634257,12458,4.0,0.75
12000,1453702,12458,5.0,1.0
12001,1790216,12458,2.5,0.375
12002,785848,12458,2.5,0.375
12003,1724523,12458,4.0,0.75
12004,241248,12458,5.0,1.0
12005,992472,12458,5.0,1.0
12006,666681,12458,4.0,0.75
12007,232480,12458,5.0,1.0
12008,86359,12458,5.0,1.0
12009,1719649,12458,4.0,0.75
12010,165623,12458,5.0,1.0
12011,569632,12458,5.0,1.0
12012,252570,12458,4.0,0.75
12013,1378297,12458,5.0,1.0
12014,812586,12458,4.0,0.75
12015,288985,12458,5.0,1.0
12016,185007,12458,5.0,1.0
12017,814700,12458,5.0,1.0
12018,1365546,12458,5.0,1.0
12019,744898,12458,5.0,1.0
12020,923234,12458,5.0,1.0
12021,1517744,12458,4.0,0.75
12022,264142,12458,5.0,1.0
12023,1633332,12458,5.0,1.0
12024,973186,12458,5.0,1.0
12025,1630479,12458,4.0,0.75
12026,365507,12458,5.0,1.0
12027,1622335,12458,2.5,0.375
12028,340994,12458,4.0,0.75
12029,586700,12458,5.0,1.0
12030,166642,12458,5.0,1.0
12031,160205,12458,3.0,0.5
12032,868637,12458,5.0,1.0
12033,1211875,12458,5.0,1.0
12034,1037286,12458,5.0,1.0
12035,1292093,12458,4.0,0.75
12036,1401254,12458,4.0,0.75
12037,296050,12458,5.0,1.0
12038,692025,12458,4.0,0.75
12039,1538321,12458,5.0,1.0
12040,750003,12458,5.0,1.0
12041,185387,12458,5.0,1.0
12042,535467,12458,2.5,0.375
12043,265694,12458,5.0,1.0
12044,628279,12458,5.0,1.0
12045,229753,12458,5.0,1.0
12046,891688,12458,5.0,1.0
12047,817360,12458,4.0,0.75
12048,657543,12458,5.0,1.0
12049,200339,12458,5.0,1.0
12050,822505,12458,5.0,1.0
12051,422040,12458,5.0,1.0
12052,151654,12458,5.0,1.0
12053,1226671,12458,5.0,1.0
12054,1064230,12458,5.0,1.0
12055,1470601,12458,5.0,1.0
12056,188918,12458,5.0,1.0
12057,1250873,12458,3.0,0.5
12058,1320507,12458,5.0,1.0
12059,671629,12458,4.0,0.75
12060,1413162,12458,5.0,1.0
12061,459415,12458,5.0,1.0
12062,59921,12458,5.0,1.0
12063,1392247,12458,5.0,1.0
12064,1324122,12458,2.0,0.25
12065,508087,12458,5.0,1.0
12066,854453,12458,5.0,1.0
12067,38261,12458,5.0,1.0
12068,945248,12458,5.0,1.0
12069,350750,12458,5.0,1.0
12070,380162,12458,3.0,0.5
12071,890143,12458,4.0,0.75
12072,1183144,12458,5.0,1.0
12073,388280,12458,5.0,1.0
12074,1308243,12458,4.0,0.75
12075,1035179,12458,5.0,1.0
12076,1323878,12458,5.0,1.0
12077,1145194,12458,4.0,0.75
12078,653367,12458,4.0,0.75
12079,254614,12458,5.0,1.0
12080,1190532,12458,5.0,1.0
12081,332786,12458,5.0,1.0
12082,1283906,12458,5.0,1.0
12083,440735,12458,4.0,0.75
12084,369452,12458,5.0,1.0
12085,996058,12458,5.0,1.0
12086,911966,12458,5.0,1.0
12087,913344,12458,5.0,1.0
12088,1238406,12458,3.0,0.5
12089,571308,12458,5.0,1.0
12090,897419,12458,5.0,1.0
12091,1239825,12458,5.0,1.0
12092,403193,12458,5.0,1.0
12093,261868,12458,5.0,1.0
12094,333545,12458,5.0,1.0
12095,366781,12458,5.0,1.0
12096,1113957,12458,3.0,0.5
12097,916667,12458,5.0,1.0
12098,421184,12458,5.0,1.0
