recipe_id,title,calories,totalFat,saturatedFat,sugars,sodium,protein,who_score,who_normalized,health_category,tags,ingredients,duration,health_score
42532,Ultimate Scalloped Potatoes,403.5,22.2,13.8,2.0,526.1,12.1,0.2147766323024054,0.559929188795168,unhealthy,,"{'': [('butter or 1 teaspoon $template2$, softened', '1  time(s) teaspoon '), ('whipping cream', '1  time(s) cup '), ('milk', '0.3333333333333333 time(s) cup '), ('salt', '1  time(s) teaspoon '), ('pepper', '0.5 time(s) teaspoon '), ('cloves garlic, crushed', '2  time(s) '), ('medium potatoes', '6  time(s) '), ('shredded swiss cheese (4 ounces)', '1  time(s) cup '), ('shredded parmesan cheese', '0.25 time(s) cup ')]}",75.0,0.559929188795168
252449,Moist and Delicious Banana Bread,285.8,10.3,1.6,28.7,120.2,3.4,0.2342079689018464,0.6188120269752921,unhealthy,,"{'': [('ripe bananas, mashed', '3  time(s) '), ('eggs', '2 time(s) '), ('flour', '1 3/4 time(s) cups '), ('sugar', '1 1/2 time(s) cups '), ('vegetable oil', '0.5 time(s) cup '), ('milk', '0.25 time(s) cup '), ('baking soda', '1  time(s) teaspoon '), ('vanilla', '1  time(s) teaspoon '), ('walnuts optional', '1/4-1/ time(s) cup ')]}",100.0,0.6188120269752921
16470,Homemade Drain Cleaner and Declogger,21.4,0.0,0.0,0.1,15331.6,0.0,0.2138775510204081,0.5572047000618428,healthy,,"{'': [('baking soda', '0.25 time(s) cup '), ('vinegar', '0.5 time(s) cup ')]}",2.0,0.5572047000618428
43124,Paprika Chicken With Sour Cream Gravy,486.2,31.1,16.2,2.9,811.2,30.3,0.1835453359425962,0.4652888967957461,unhealthy,,"{'': [('flour', '0.5 time(s) cup '), ('paprika', '2  time(s) teaspoons '), ('salt (optional)', '1  time(s) teaspoon '), ('pepper', '1  time(s) teaspoon '), ('garlic powder', '1  time(s) teaspoon '), ('cayenne pepper', '1  time(s) teaspoon '), ('boneless skinless chicken breasts', '4  time(s) '), ('butter', '0.25 time(s) cup '), ('cream of chicken soup', '1 time(s) (10 1/2 ounce) can '), ('sliced green onion', '0.25 time(s) cup '), ('sour cream', '8  time(s) ounces ')]}",25.0,0.4652888967957461
114789,Crock Pot White Chicken Chili,302.6,8.1,3.0,3.5,996.5,25.4,0.2563223029324724,0.6858251604014315,neutral,,"{'': [('boneless skinless chicken', '1 1/4 time(s) lbs '), ('great northern beans or (15 ounce) cans $template2$', '2 time(s) (15 ounce) cans '), ('hominy or (15 ounce) can $template2$', '1 time(s) (15 ounce) can '), ('envelope taco seasoning', '1 time(s) (1 1/4 ounce) '), ('of chopped green chilies', '1 time(s) (4 1/2 ounce) can '), ('condensed cream of chicken soup', '1 time(s) (10 3/4 ounce) can '), ('chicken broth', '1 time(s) (14 ounce) can ')], 'TOPPINGS': [('sour cream', '/ time(s) cup '), ('chopped green onion optional', ' time(s) '), ('monterey jack cheese optional', ' time(s) ')]}",605.0,0.6858251604014315
17263,Low-Carb Cheesecake,334.9,31.0,17.0,5.6,300.3,7.4,0.042158148,0.0368428727272727,very_unhealthy,,"{'': [('packages cream cheese', '3 time(s) (8 ounce) '), ('eggs', '3 time(s) '), ('packets Splenda sugar substitute', '25 time(s) (1 g) '), ('vanilla extract', '1  time(s) tablespoon '), ('almond extract', '1  time(s) teaspoon ')]}",55.0,0.0368428727272727
364252,My Favorite Sauteed Kale,154.2,8.0,1.1,1.2,75.6,5.8,0.3204045058883769,0.8800136542072027,healthy,"['15-minutes-or-less', 'time-to-make', 'preparation']","{'': [('kale, stems and leaves coarsely chopped', '1 1/2 time(s) lbs '), ('olive oil', '2  time(s) tablespoons '), ('crushed red pepper flakes, to taste (optional)', ' time(s) '), ('garlic cloves, finely sliced', '2  time(s) '), ('vegetable stock or 1/2 cup water', '0.5 time(s) cup '), ('salt and pepper', ' time(s) '), ('balsamic vinegar', '2  time(s) tablespoons ')]}",10.0,0.8800136542072027
31804,Sue B's Chocolate Cake,547.6,27.8,3.2,46.0,472.1,8.0,0.167487684729064,0.4166293476638303,very_unhealthy,"['60-minutes-or-less', 'time-to-make', 'course', 'preparation', 'desserts', 'cakes', 'dietary', 'number-of-servings']","{'': [('cocoa powder', '0.75 time(s) cup '), ('boiling water', '0.75 time(s) cup '), ('buttermilk', '1  time(s) cup '), ('canola oil', '1  time(s) cup '), ('large eggs', '4  time(s) '), ('vanilla', '1  time(s) teaspoon '), ('sugar', '2  time(s) cups '), ('flour', '2  time(s) cups '), ('salt', '0.5 time(s) teaspoon '), ('baking soda', '2  time(s) teaspoons ')]}",45.0,0.4166293476638303
20731,Tasty Turkey Burgers,278.0,8.2,2.1,4.8,437.0,20.5,0.2653769841269841,0.7132635882635882,neutral,,"{'': [('ground turkey', '1  time(s) lb '), ('dry breadcrumbs (I use whole wheat)', '0.5 time(s) cup '), ('onions, minced', '3  time(s) tablespoons '), ('ketchup', '2  time(s) tablespoons '), ('lemon juice', '1  time(s) tablespoon '), ('Worcestershire sauce', '1  time(s) teaspoon '), ('soy sauce', '1  time(s) teaspoon '), ('paprika', '0.25 time(s) teaspoon '), ('garlic cloves, minced', '2  time(s) '), ('liquid red pepper seasoning (optional)', '0.25 time(s) teaspoon '), ('black pepper, to taste', ' time(s) '), ('hamburger buns, to serve', '6  time(s) ')]}",20.0,0.7132635882635882
76779,Laundry Detergent Powder,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.7748917748917749,very_healthy,,"{'': [('bath soap, grated into flakes (Approx. a half a bar of soap, fels naptha works great. Also Zote or Octagon)', '2 1/2 time(s) ounces '), ('borax', '1  time(s) cup '), ('washing soda', '1  time(s) cup ')]}",10.0,0.7748917748917749
65350,Breaded Baked Pork Chops,533.5,27.9,13.4,1.8,886.4,46.8,0.258991360257183,0.6939132129005546,unhealthy,,"{'': [('boneless pork chops', '4  time(s) '), ('Italian breadcrumbs', '1  time(s) cup '), ('parmesan cheese', '0.25 time(s) cup '), ('oregano', '1  time(s) tablespoon '), ('sage', '0.5 time(s) tablespoon '), ('rosemary', '1  time(s) teaspoon '), ('cracked black pepper', '1  time(s) teaspoon '), ('salt', '0.125 time(s) teaspoon '), ('butter or 4 tablespoons $template2$', '4  time(s) tablespoons ')]}",45.0,0.6939132129005546
192346,Oatmeal Chocolate Chip Lactation Cookies by Noel Trujillo,138.1,5.3,2.9,9.4,101.0,2.6,0.244047619047619,0.6486291486291486,unhealthy,"['30-minutes-or-less', 'time-to-make', 'course', 'preparation', 'for-large-groups', 'drop-cookies', 'desserts', 'cookies-and-brownies', 'number-of-servings']","{'': [('butter', '1  time(s) cup '), ('sugar', '1  time(s) cup '), ('firmly packed brown sugar', '1  time(s) cup '), ('water', '4  time(s) tablespoons '), ('flax seed meal', '2  time(s) tablespoons '), ('eggs', '2 time(s) '), ('vanilla', '1  time(s) teaspoon '), ('flour', '3  time(s) cups '), ('baking soda', '1  time(s) teaspoon '), ('salt', '1  time(s) teaspoon '), ('oats', '3  time(s) cups '), ('chocolate chips', '1  time(s) cup '), (""brewer's yeast"", '2 -4  time(s) tablespoons ')]}",27.0,0.6486291486291486
255239,Black Bean Brownies (Gluten Free),102.2,3.7,0.8,9.4,23.6,3.2,0.2721088435374149,0.7336631622345906,neutral,,"{'': [('black beans (rinsed and drained)', '1 time(s) (15 1/2 ounce) can '), ('eggs', '3 time(s) '), ('oil', '3  time(s) tablespoons '), ('cocoa powder', '4  time(s) tablespoons '), ('pinch salt', '1  time(s) '), ('vanilla', '1  time(s) teaspoon '), ('sugar', '0.75 time(s) cup ')]}",35.0,0.7336631622345906
422354,Boiled Water,0.0,0.0,0.0,0.0,7.1,0.0,0.2857142857142857,0.7748917748917749,very_healthy,,"{'': [('water', '2  time(s) cups '), ('ice cube', '1  time(s) cup ')]}",11.0,0.7748917748917749
43574,Taco Stuffed Pasta shells,617.5,46.7,24.3,7.6,1192.4,31.9,0.1581128747795414,0.388220832665277,unhealthy,,"{'': [('ground beef', '1  time(s) lb '), ('envelope taco seasoning', '1  time(s) '), ('package cream cheese', '1 time(s) (4 ounce) '), ('large pasta shells', '12  time(s) '), ('salsa', '1  time(s) cup '), ('taco sauce', '1  time(s) cup '), ('shredded cheddar cheese', '1  time(s) cup '), ('shredded monterey jack cheese', '1  time(s) cup '), ('crushed tortilla chips', '1 1/2 time(s) cups '), ('sour cream', '1  time(s) cup '), ('green onions, chopped', '3  time(s) ')]}",60.0,0.388220832665277
82412,Easy Homemade Microwave Cleaner,0.0,0.0,0.0,0.0,7.1,0.0,0.2857142857142857,0.7748917748917749,very_healthy,,"{'': [('water', '1  time(s) cup '), ('fresh lemon, sliced', '1  time(s) ')]}",2.0,0.7748917748917749
33104,Un-Boiled Chicken,243.8,17.1,4.9,0.0,79.4,21.1,0.3255372945638432,0.8955675592843736,neutral,,"{'': [('chicken (you may use whole birds or parts as desired)', '1  time(s) '), ('water', ' time(s) ')]}",95.0,0.8955675592843736
234344,Dr. Pat's Hot Toddy Cold Remedy,206.7,0.0,0.0,17.4,0.9,0.1,0.2171543316121629,0.5671343382186755,healthy,"['15-minutes-or-less', 'time-to-make', 'course', 'preparation', 'for-1-or-2', 'low-protein', 'healthy', '5-ingredients-or-less', 'beverages', 'easy', 'low-fat', 'cocktails', 'dietary', 'low-sodium', 'low-cholesterol', 'low-saturated-fat', 'low-calorie', 'low-carb', 'low-in-something', 'number-of-servings']","{'': [('water', '1  time(s) very hot cup '), ('(good dark Tea, Green Tea will work too)', '1  time(s) tea bag '), ('whiskey (we use Jack Daniels)', '2  time(s) ounces '), ('honey', '1  time(s) tablespoon '), ('lemon juice (we use the stuff in the plastic lemon)', '1  time(s) teaspoon '), ('(optional)', ""1  time(s) slice fresh lemon (if we don't have this we don't use it) "")]}",5.0,0.5671343382186755
26309,Meatballs,50.6,2.9,1.0,0.2,66.1,3.9,0.2852988523653736,0.7736328859556778,very_healthy,,"{'': [('ground pork', '0.75 time(s) lb '), ('ground turkey or 3/4 lb $template2$', '0.75 time(s) lb '), ('onion, minced', '1  time(s) tablespoon '), ('parsley', '0.5 time(s) teaspoon '), ('ground black pepper', '1  time(s) teaspoon '), ('garlic salt', '1  time(s) teaspoon '), ('eggs', '2 time(s) '), ('Italian seasoned breadcrumbs', '1 -1 1/2 time(s) cup ')]}",80.0,0.7736328859556778
71203,Bread and Butter Pickles,822.8,1.6,0.3,180.6,9459.7,5.2,0.17741381370616,0.4467085263823031,unhealthy,,"{'': [('sliced pickling cucumbers', '15  time(s) cups '), ('onions, thinly sliced', '3  time(s) '), ('coarse salt', '0.25 time(s) cup '), ('cracked ice', '4  time(s) cups '), ('cider vinegar', '2 1/2 time(s) cups '), ('sugar', '2 1/2 time(s) cups '), ('turmeric', '0.75 time(s) teaspoon '), ('celery seed', '0.5 time(s) teaspoon '), ('mustard seeds', '1  time(s) tablespoon ')]}",50.0,0.4467085263823031
11424,Hummus,144.8,5.7,0.8,0.2,219.8,5.4,0.2776886035313001,0.7505715258524246,healthy,,"{'': [('garbanzo beans', '2 time(s) (15 ounce) cans '), ('tahini (sesame seed paste)', '0.5 time(s) cup '), ('lemon juice', '6  time(s) tablespoons '), ('garlic cloves, pressed', '3  time(s) '), ('ground cumin', '1  time(s) teaspoon '), ('salt and pepper', ' time(s) ')]}",15.0,0.7505715258524246
9142,Incredible Beef Stroganoff,526.7,33.7,17.4,5.0,789.3,43.1,0.1931216931216931,0.4943081609748276,unhealthy,,"{'': [('top round steaks, cut into strips', '1 1/2 time(s) lbs '), ('medium onion, chopped', '1  time(s) '), ('butter or 5 tablespoons $template2$ (if using fresh mushrooms)', '3  time(s) tablespoons '), ('flour', '3  time(s) tablespoons '), ('beef consomme', '1  time(s) can '), ('catsup', '1  time(s) tablespoon '), ('Worcestershire sauce', '1  time(s) teaspoon '), ('pepper', '0.125 time(s) teaspoon '), ('dried basil', '0.5 time(s) teaspoon '), ('dash nutmeg', '1  time(s) '), ('mushrooms, drained or 1/2 lb $template2$', '1 time(s) (6 ounce) can '), ('sour cream, room temperature', '1  time(s) cup ')]}",55.0,0.4943081609748276
12030,Pepper Steak,237.6,7.3,2.0,3.9,1331.0,30.1,0.2185110663983903,0.5712456557526979,neutral,,"{'': [('beef top round steak, cut 1 inch thick', '1  time(s) lb '), ('olive oil', '2  time(s) teaspoons '), ('medium onion, sliced thin', '1  time(s) '), ('cloves garlic, minced', '2  time(s) '), ('beef broth', '1  time(s) cup '), ('light soy sauce', '0.25 time(s) cup '), ('sugar', '0.25 time(s) teaspoon '), ('pepper', '0.5 time(s) teaspoon '), ('stalk celery, sliced', '1  time(s) '), ('green bell pepper, sliced thin', '1  time(s) '), ('red bell pepper, sliced thin', '1  time(s) '), ('yellow bell pepper, sliced thin', '1  time(s) '), ('chopped tomato, drained or 2 medium tomatoes blanched,peeled and cut into wedges', '1  time(s) can '), ('cornstarch', '2  time(s) teaspoons '), ('cold water', '0.25 time(s) cup ')]}",52.0,0.5712456557526979
43740,Pizza Dough,234.7,4.0,0.6,0.7,293.9,6.1,0.2841836734693878,0.7702535559678417,healthy,,"{'': [('fast rising yeast', '2 1/4 time(s) teaspoons '), ('brown sugar', '1  time(s) teaspoon '), ('salt', '1  time(s) teaspoon '), ('olive oil', '2  time(s) tablespoons '), ('italian seasoning', '1 1/2 time(s) teaspoons '), ('warm water', '1 1/2 time(s) cups '), ('flour', '3 1/2 time(s) cups ')]}",65.0,0.7702535559678417
810,Irresistible Peanut Butter Cookies,111.8,5.8,1.4,8.0,104.2,2.2,0.2796173657100809,0.7564162597275179,healthy,,"{'': [('shortening', '0.5 time(s) cup '), ('creamy peanut butter', '0.75 time(s) cup '), ('brown sugar, firmly packed', '1 1/4 time(s) cups '), ('milk', '3  time(s) tablespoons '), ('vanilla', '1  time(s) tablespoon '), ('egg', '1 time(s) '), ('all-purpose flour', '1 3/4 time(s) cups '), ('salt', '0.75 time(s) teaspoon '), ('baking soda', '0.75 time(s) teaspoon ')]}",23.0,0.7564162597275179
4574,Chicken Tortilla Soup,244.9,8.1,1.9,6.6,224.1,18.4,0.2394688644688644,0.6347541347541346,healthy,,"{'': [('medium onion, chopped', '1  time(s) '), ('garlic cloves, minced', '3  time(s) '), ('olive oil', '1  time(s) tablespoon '), ('chili powder', '2  time(s) teaspoons '), ('oregano or 1 teaspoon italian seasoning', '1  time(s) teaspoon '), ('tomatoes, crushed', '1 time(s) (28 ounce) can '), ('chicken broth', '1 time(s) (10 3/4 ounce) can '), ('water', '1 time(s) (10 3/4 ounce) can '), ('corn', '1  time(s) cup '), ('white hominy (optional)', '1  time(s) cup '), ('green chili peppers, chopped', '1 time(s) (4 ounce) can '), ('black beans, rinse and drained', '1 time(s) (14 1/2 ounce) can '), ('cilantro, chopped', '0.25 time(s) cup '), ('boneless chicken breasts, cooked and chopped', '2  time(s) '), ('avocado, chopped', ' time(s) '), ('monterey jack cheese, shredded', ' time(s) '), ('green onion, chopped', ' time(s) '), ('tortilla chips, crushed', ' time(s) ')]}",30.0,0.6347541347541346
39466,Crock Pot Pulled Pork,336.8,23.3,8.0,9.7,794.8,19.4,0.209128128,0.5428125090909092,neutral,,"{'': [('boneless pork shoulder', '2 1/2-4  time(s) lbs ')], 'RUB': [('dark brown sugar', '3 time(s) tablespoons '), ('cajun seasoning', '2 time(s) tablespoons '), ('salt', '1 time(s) tablespoon '), ('cumin', '1 time(s) tablespoon '), ('paprika', '1 time(s) tablespoon '), ('fresh ground black pepper', '1 time(s) tablespoon '), ('dried chipotle powder', '1 time(s) tablespoon '), ('mesquite powder', '/ time(s) tablespoon '), ('frozen apple juice concentrate', '/ time(s) cup '), ('cider vinegar', '/ time(s) cup ')]}",,0.5428125090909092
63553,Pumpkin Bars,341.0,17.5,4.5,32.0,294.0,3.3,0.1030873888016745,0.22147693576265,very_unhealthy,,"{'': [('large eggs', '4  time(s) '), ('sugar', '1 2/3 time(s) cups '), ('vegetable oil', '1  time(s) cup '), ('mashed pumpkin', '2  time(s) cups '), ('flour', '2  time(s) cups '), ('cinnamon', '2  time(s) teaspoons '), ('baking powder', '2  time(s) teaspoons '), ('baking soda', '1  time(s) teaspoon '), ('salt', '1  time(s) teaspoon ')], 'Icing': [('package cream cheese, softened', ' time(s) 3 ounce '), ('confectioners sugar', '2 time(s) cups '), ('butter', '/ time(s) cup '), ('vanilla', '1 time(s) teaspoon '), ('milk', '1 -2 time(s) teaspoon ')]}",45.0,0.22147693576265
15996,Sweet and Sour Sauce,137.5,2.3,0.3,26.8,139.8,0.1,0.2145337301587301,0.5591931216931215,neutral,,"{'Part 1': [('white vinegar', '0.3333333333333333 time(s) cup '), ('water', '1  time(s) cup '), ('sugar', '0.75 time(s) cup '), ('salt', '0.125 time(s) teaspoon '), ('msg', '0.125 time(s) teaspoon '), ('white pepper', '0.125 time(s) teaspoon '), ('Tabasco sauce', '0.125 time(s) teaspoon ')], 'Part 2': [('cornstarch', '2  time(s) tablespoons '), ('water', '2  time(s) tablespoons '), ('Worcestershire sauce', '0.5 time(s) teaspoon ')], 'Part 3': [('ketchup', '3  time(s) tablespoons '), ('ginger paste, minced ginger or 1/2 teaspoon fresh minced ginger', '0.5 time(s) teaspoon '), ('olive oil', '1  time(s) tablespoon ')]}",15.0,0.5591931216931215
46365,Sangria,198.8,0.2,0.0,17.7,10.1,0.6,0.2359213250517598,0.6240040153083631,healthy,,"{'': [('dry red wine', '3  time(s) cups '), ('carbonated lemon-lime beverage (such as 7-UP)', '1 1/2 time(s) cups '), ('orange juice', '1 1/2 time(s) cups '), ('lime slices', '16  time(s) '), ('lemon slices', '16  time(s) '), ('orange slices', '8  time(s) '), ('brandy', '0.5 time(s) cup '), ('sugar', '0.25 time(s) cup '), ('Cointreau liqueur or 2 tablespoons orange liqueur', '2  time(s) tablespoons '), ('grenadine', '2  time(s) tablespoons '), ('fresh lemon juice', '2  time(s) tablespoons '), ('fresh lime juice', '2  time(s) tablespoons '), ('ice cube', ' time(s) ')]}",35.0,0.6240040153083631
17307,Quiche Lorraine,619.0,54.7,27.4,1.1,692.2,14.5,0.08801925,0.1758159090909091,very_unhealthy,,"{'': [('pastry dough (I use frozen)', '1 time(s) (9 inch) '), ('slices bacon, crisply fried and crumbled', '12  time(s) '), ('shredded swiss cheese', '1  time(s) cup '), ('minced onion', '0.3333333333333333 time(s) cup '), ('eggs', '4 time(s) '), ('whipping cream', '2  time(s) cups '), ('salt', '0.75 time(s) teaspoon '), ('sugar', '0.25 time(s) teaspoon '), ('cayenne pepper', '0.125 time(s) teaspoon ')]}",60.0,0.1758159090909091
48153,Deviled Eggs,81.3,5.4,1.6,0.9,261.1,6.5,0.20018797,0.5157211212121212,neutral,,"{'': [('large hard-boiled eggs', '6  time(s) '), ('salt and black pepper', ' time(s) '), ('real mayonnaise', '2  time(s) tablespoons '), ('prepared yellow mustard', '1  time(s) teaspoon '), ('diced gherkins', '2  time(s) '), ('sliced jalapeno', '1  time(s) '), ('paprika', ' time(s) ')]}",35.0,0.5157211212121212
77316,Baked Potato Soup,632.5,45.8,26.7,2.1,574.8,20.1,0.1769656699889258,0.445350515117957,unhealthy,,"{'': [('potatoes', '4  time(s) large baking '), ('butter', '0.6666666666666666 time(s) cup '), ('flour', '0.6666666666666666 time(s) cup '), ('milk (you will probably need more to thin)', '8  time(s) cups '), ('garlic clove, minced', '1  time(s) '), ('sour cream', '1  time(s) cup '), ('green onions, chopped', '6  time(s) '), ('slices bacon, cooked till crisp and crumbled', '14  time(s) '), ('sharp cheddar cheese, grated', '2  time(s) cups ')]}",90.0,0.445350515117957
43990,Dutch Apple Pie,405.5,15.5,6.8,41.1,189.6,3.2,0.2334460411383488,0.6165031549646934,unhealthy,,"{'': [('your favorite homemade pie crusts or 1 ready-made pie crust', '1  time(s) '), ('peeled cored sliced cooking apples', '5 1/2 time(s) cups '), ('lemon juice', '1  time(s) tablespoon '), ('granulated sugar', '0.5 time(s) cup '), ('brown sugar, packed', '0.25 time(s) cup '), ('flour', '3  time(s) tablespoons '), ('ground cinnamon', '0.5 time(s) teaspoon '), ('nutmeg', '0.25 time(s) teaspoon ')], 'Topping': [('flour', '/ time(s) cup '), ('granulated sugar', '/ time(s) cup '), ('brown sugar, packed', '/ time(s) cup '), ('butter or 1/3 cup $template2$, room temperature', '/ time(s) cup ')]}",60.0,0.6165031549646934
54752,Turkey Meatloaf,318.4,15.0,5.7,10.5,973.4,26.2,0.2062374245472837,0.5340528016584355,neutral,,"{'': [('butter (or margarine)', '2  time(s) tablespoons '), ('onion, chopped', '1  time(s) cup '), ('garlic cloves, minced', '3  time(s) '), ('ground turkey', '1 1/4 time(s) lbs '), ('breadcrumbs', '0.5 time(s) cup '), ('egg substitute)', '1  time(s) egg (or 1/4 cup '), ('catsup', '0.75 time(s) cup '), ('Worcestershire sauce', '2  time(s) teaspoons '), ('salt', '0.75 time(s) teaspoon '), ('black pepper', '0.5 time(s) teaspoon ')]}",65.0,0.5340528016584355
19464,Steak Diane,105.6,11.6,7.3,0.3,282.2,0.2,0.072562358,0.1289768424242424,very_unhealthy,,"{'': [('rib eye steaks (1/2 in)', '4  time(s) '), ('pepper', '0.25 time(s) teaspoon '), ('salt', '0.25 time(s) teaspoon '), ('butter (divided)', '4  time(s) tablespoons '), ('green onions, chopped', '3  time(s) teaspoons '), ('prepared mustard', '1  time(s) teaspoon '), ('lemon juice', '1  time(s) teaspoon '), ('Worcestershire sauce', '1 1/2 time(s) teaspoons '), ('parsley', '1  time(s) teaspoon '), ('fresh chives, minced', '1  time(s) teaspoon ')]}",15.0,0.1289768424242424
14061,Italian Wedding Soup,295.0,10.0,3.6,2.7,1214.0,24.6,0.2153145208700764,0.5615591541517467,neutral,,"{'': [('lean ground beef', '0.5 time(s) lb '), ('egg, slightly beaten', '1  time(s) '), ('breadcrumbs', '2  time(s) tablespoons '), ('parmesan cheese', '1  time(s) tablespoon '), ('dried basil', '0.5 time(s) teaspoon '), ('onion powder', '0.5 time(s) teaspoon '), ('chicken broth', '5 3/4 time(s) cups '), ('chopped escarole or 2 cups chopped $template2$', '2  time(s) cups '), ('orzo pasta, uncooked', '0.5 time(s) cup '), ('finely chopped carrot', '0.3333333333333333 time(s) cup '), ('grated parmesan cheese', ' time(s) ')]}",25.0,0.5615591541517467
44321,Sesame Chicken,255.7,4.2,0.8,23.6,848.0,26.7,0.1839622641509433,0.4665523156089191,neutral,,"{'': [('boneless skinless chicken breast halves, pat dry with paper towels', '6  time(s) '), ('honey', '0.5 time(s) cup '), ('low sodium soy sauce', '0.5 time(s) cup '), ('water', '1  time(s) cup '), ('cornstarch', '2  time(s) tablespoons '), ('ground ginger (fresh is better)', '1/2-1  time(s) teaspoon '), ('red pepper flakes (optional)', '1/2-1  time(s) teaspoon '), ('toasted sesame seeds', '1  time(s) tablespoon ')]}",25.0,0.4665523156089191
63155,Buttermilk Pancakes,165.8,6.2,3.5,2.5,523.8,5.5,0.2114139515455304,0.5497392471076679,neutral,,"{'': [('flour', '2  time(s) cups '), ('salt', '1  time(s) teaspoon '), ('baking soda', '1 1/4 time(s) teaspoons '), ('baking powder', '0.75 time(s) teaspoon '), ('eggs, unbeaten', '2  time(s) '), ('buttermilk', '2  time(s) cups '), ('melted butter', '0.25 time(s) cup ')]}",18.0,0.5497392471076679
86516,Quiche,336.8,23.2,10.2,0.3,386.8,13.6,0.1711852624261383,0.4278341285640555,unhealthy,,"{'': [('shredded cheddar cheese', '1 1/2 time(s) cups '), ('flour', '2  time(s) tablespoons '), ('milk', '1  time(s) cup '), ('eggs, slightly beaten', '3  time(s) '), ('grated parmesan cheese (optional)', '0.5 time(s) cup '), ('unbaked pie shells', '1 time(s) (9 inch) '), ('dash pepper', '1  time(s) ')]}",60.0,0.4278341285640555
10733,Broccoli Salad,356.7,27.4,8.5,11.3,591.6,9.2,0.0402930402930402,0.0311910311910309,very_unhealthy,,"{'': [('head fresh broccoli (do not use frozen!)', '1 -2  time(s) '), ('red onion, chopped', '0.5 time(s) cup '), ('bacon', '0.5 time(s) lb '), ('vinegar', '2 1/2 time(s) tablespoons '), (""Hellmann's mayonnaise"", '1  time(s) cup '), ('sugar', '0.3333333333333333 time(s) cup '), ('grated mozzarella cheese', '1 1/2 time(s) cups ')]}",30.0,0.0311910311910309
17123,Zucchini Bread,347.6,14.9,2.1,31.8,136.3,3.8,0.2251502542764678,0.5913644068983873,unhealthy,,"{'': [('sugar', '2 1/2 time(s) cups '), ('eggs', '3 time(s) '), ('flour', '3  time(s) cups '), ('vanilla', '3  time(s) teaspoons '), ('oil', '1  time(s) cup '), ('zucchini, grated', '2  time(s) cups '), ('salt', '0.25 time(s) teaspoon '), ('baking soda', '1  time(s) teaspoon '), ('baking powder', '0.25 time(s) teaspoon '), ('nuts (optional)', '1  time(s) cup '), ('cinnamon', '3  time(s) teaspoons '), ('nutmeg', '1  time(s) teaspoon '), ('ginger', '1  time(s) teaspoon '), ('clove', '0.5 time(s) teaspoon ')]}",70.0,0.5913644068983873
88578,Butter Chicken,351.9,29.2,15.9,1.8,739.0,16.8,0.1477072310405643,0.3566885789108009,unhealthy,,"{'': [('butter', '1  time(s) ounce '), ('onion, chopped', '1  time(s) '), ('garlic clove, crushed', '1  time(s) '), ('large boneless chicken breasts', '2  time(s) '), ('ginger', '1  time(s) teaspoon '), ('chili powder', '1  time(s) teaspoon '), ('turmeric', '1  time(s) teaspoon '), ('cinnamon', '1  time(s) teaspoon '), ('salt', '1  time(s) teaspoon '), ('fresh cream', '0.75 time(s) cup '), ('tomato paste', '1  time(s) tablespoon '), ('garam masala', '0.5 time(s) teaspoon ')]}",30.0,0.3566885789108009
59791,French Toast,362.4,20.2,10.6,6.2,603.3,12.3,0.1653934300993124,0.4102831215130679,unhealthy,,"{'': [('slices homemade-type bread', '8  time(s) '), ('eggs', '4 time(s) '), ('milk', '1  time(s) cup '), ('orange juice', '2  time(s) tablespoons '), ('sugar', '1  time(s) tablespoon '), ('vanilla extract', '0.5 time(s) teaspoon '), ('salt', '0.25 time(s) teaspoon '), ('butter', '4  time(s) tablespoons ')]}",20.0,0.4102831215130679
81029,Taco Soup,219.5,4.1,1.0,2.8,735.1,16.0,0.2747252747252747,0.7415917415917416,healthy,,"{'': [('ground turkey or 1 lb $template2$', '1  time(s) lb '), ('large onion, chopped', '1  time(s) '), ('mix', '1 time(s) (1 ounce) package hidden valley ranch dressing '), ('mix', '1 time(s) (1 ounce) package taco seasoning '), ('pinto beans', '1 time(s) (16 ounce) can '), ('chili beans (hot or regular)', '1 time(s) (16 ounce) can '), ('salt', '1  time(s) teaspoon '), ('black pepper', '1  time(s) teaspoon '), ('chili powder', '3  time(s) tablespoons '), ('whole kernel corn', '1 time(s) (16 ounce) can '), ('diced Mexican-style tomatoes', '1 time(s) (8 ounce) can '), ('diced tomatoes (any flavor)', '1 time(s) (8 ounce) can '), ('water', '2  time(s) cups ')]}",75.0,0.7415917415917416
97098,Creamy Macaroni and Cheese,902.1,57.0,35.6,2.3,966.6,39.1,0.1753177155106415,0.4403567136686106,unhealthy,,"{'': [('butter or 1/2 cup $template2$', '0.5 time(s) cup '), ('all-purpose flour', '0.5 time(s) cup '), ('salt', '0.5 time(s) teaspoon '), ('pepper, to taste', '0.5 time(s) teaspoon '), ('cayenne pepper, to taste', '0.25 time(s) teaspoon '), ('garlic granules', '0.25 time(s) teaspoon '), ('half-and-half', '2  time(s) cups '), ('milk', '2  time(s) cups '), ('packages sharp cheddar cheese, shredded and divided (I use Cracker Barrel)', '2 time(s) (10 ounce) '), ('package extra-sharp cheddar cheese, shredded (I use Cracker Barrel)', '1 time(s) (10 ounce) '), ('package elbow macaroni, cooked', '1 time(s) (16 ounce) ')]}",80.0,0.4403567136686106
